from_dbid,relation,to_dbid
DB01050,INTERACT,DB00187
DB01050,INTERACT,DB00195
DB01050,INTERACT,DB00264
DB01050,INTERACT,DB00335
DB01050,INTERACT,DB00373
DB01050,INTERACT,DB00489
DB01050,INTERACT,DB00571
DB01050,INTERACT,DB00598
DB01050,INTERACT,DB00612
DB01050,INTERACT,DB00866
DB01050,INTERACT,DB00960
DB01050,INTERACT,DB01136
DB01050,INTERACT,DB01182
DB01050,INTERACT,DB01193
DB01050,INTERACT,DB01203
DB01050,INTERACT,DB01295
DB01050,INTERACT,DB01297
DB01050,INTERACT,DB01359
DB01050,INTERACT,DB01580
DB01050,INTERACT,DB03322
DB01050,INTERACT,DB04846
DB01050,INTERACT,DB04861
DB01050,INTERACT,DB06726
DB01050,INTERACT,DB08807
DB01050,INTERACT,DB08808
DB01050,INTERACT,DB08952
DB01050,INTERACT,DB09204
DB01050,INTERACT,DB09351
DB01050,INTERACT,DB11770
DB01050,INTERACT,DB11785
DB01050,INTERACT,DB12752
DB01050,INTERACT,DB13443
DB01050,INTERACT,DB13508
DB01050,INTERACT,DB13530
DB01050,INTERACT,DB13757
DB01050,INTERACT,DB13775
DB01050,INTERACT,DB12212
DB01050,INTERACT,DB00214
DB01050,INTERACT,DB00695
DB01050,INTERACT,DB00887
DB01050,INTERACT,DB00903
DB01050,INTERACT,DB02925
DB01050,INTERACT,DB08961
DB01050,INTERACT,DB15959
DB01050,INTERACT,DB00232
DB01050,INTERACT,DB00310
DB01050,INTERACT,DB00436
DB01050,INTERACT,DB00524
DB01050,INTERACT,DB00562
DB01050,INTERACT,DB00774
DB01050,INTERACT,DB00808
DB01050,INTERACT,DB00880
DB01050,INTERACT,DB00999
DB01050,INTERACT,DB01021
DB01050,INTERACT,DB01324
DB01050,INTERACT,DB01325
DB01050,INTERACT,DB13532
DB01050,INTERACT,DB13989
DB01050,INTERACT,DB00287
DB01050,INTERACT,DB00654
DB01050,INTERACT,DB00905
DB01050,INTERACT,DB02056
DB01050,INTERACT,DB02304
DB01050,INTERACT,DB03866
DB01050,INTERACT,DB06826
DB01050,INTERACT,DB08819
DB01050,INTERACT,DB09211
DB01050,INTERACT,DB11411
DB01050,INTERACT,DB11425
DB01050,INTERACT,DB11454
DB01050,INTERACT,DB11507
DB01050,INTERACT,DB11519
DB01050,INTERACT,DB11660
DB01050,INTERACT,DB13824
DB01050,INTERACT,DB00375
DB01050,INTERACT,DB00658
DB01050,INTERACT,DB00930
DB01050,INTERACT,DB01432
DB01050,INTERACT,DB00486
DB01050,INTERACT,DB00949
DB01050,INTERACT,DB04818
DB01050,INTERACT,DB05812
DB01050,INTERACT,DB14009
DB01050,INTERACT,DB00197
DB01050,INTERACT,DB00196
DB01050,INTERACT,DB00322
DB01050,INTERACT,DB00622
DB01050,INTERACT,DB01110
DB01050,INTERACT,DB01241
DB01050,INTERACT,DB06729
DB01050,INTERACT,DB00307
DB01050,INTERACT,DB00603
DB01050,INTERACT,DB01062
DB01050,INTERACT,DB01095
DB01050,INTERACT,DB01132
DB01050,INTERACT,DB01685
DB01050,INTERACT,DB08880
DB01050,INTERACT,DB00451
DB01050,INTERACT,DB00440
DB01050,INTERACT,DB00468
DB01050,INTERACT,DB01023
DB01050,INTERACT,DB00938
DB01050,INTERACT,DB08911
DB01050,INTERACT,DB00212
DB01050,INTERACT,DB00217
DB01050,INTERACT,DB00226
DB01050,INTERACT,DB00325
DB01050,INTERACT,DB00343
DB01050,INTERACT,DB00350
DB01050,INTERACT,DB00528
DB01050,INTERACT,DB00559
DB01050,INTERACT,DB00606
DB01050,INTERACT,DB00616
DB01050,INTERACT,DB00629
DB01050,INTERACT,DB00657
DB01050,INTERACT,DB00692
DB01050,INTERACT,DB00727
DB01050,INTERACT,DB00765
DB01050,INTERACT,DB00785
DB01050,INTERACT,DB00797
DB01050,INTERACT,DB00800
DB01050,INTERACT,DB00925
DB01050,INTERACT,DB00968
DB01050,INTERACT,DB01018
DB01050,INTERACT,DB01089
DB01050,INTERACT,DB01090
DB01050,INTERACT,DB01116
DB01050,INTERACT,DB01119
DB01050,INTERACT,DB01158
DB01050,INTERACT,DB01170
DB01050,INTERACT,DB01626
DB01050,INTERACT,DB04831
DB01050,INTERACT,DB04948
DB01050,INTERACT,DB06268
DB01050,INTERACT,DB06445
DB01050,INTERACT,DB06712
DB01050,INTERACT,DB06762
DB01050,INTERACT,DB07767
DB01050,INTERACT,DB08931
DB01050,INTERACT,DB08932
DB01050,INTERACT,DB08950
DB01050,INTERACT,DB08960
DB01050,INTERACT,DB09206
DB01050,INTERACT,DB09220
DB01050,INTERACT,DB09235
DB01050,INTERACT,DB09236
DB01050,INTERACT,DB09238
DB01050,INTERACT,DB09242
DB01050,INTERACT,DB09363
DB01050,INTERACT,DB11720
DB01050,INTERACT,DB11738
DB01050,INTERACT,DB12054
DB01050,INTERACT,DB12093
DB01050,INTERACT,DB12661
DB01050,INTERACT,DB12766
DB01050,INTERACT,DB12945
DB01050,INTERACT,DB13211
DB01050,INTERACT,DB13374
DB01050,INTERACT,DB13410
DB01050,INTERACT,DB13429
DB01050,INTERACT,DB13435
DB01050,INTERACT,DB13452
DB01050,INTERACT,DB13575
DB01050,INTERACT,DB13604
DB01050,INTERACT,DB13631
DB01050,INTERACT,DB13779
DB01050,INTERACT,DB13801
DB01050,INTERACT,DB13803
DB01050,INTERACT,DB14094
DB01050,INTERACT,DB00820
DB01050,INTERACT,DB00590
DB01050,INTERACT,DB00206
DB01050,INTERACT,DB00270
DB01050,INTERACT,DB00393
DB01050,INTERACT,DB00401
DB01050,INTERACT,DB00457
DB01050,INTERACT,DB00575
DB01050,INTERACT,DB01054
DB01050,INTERACT,DB01162
DB01050,INTERACT,DB01244
DB01050,INTERACT,DB01388
DB01050,INTERACT,DB04840
DB01050,INTERACT,DB06403
DB01050,INTERACT,DB09239
DB01050,INTERACT,DB14068
DB01050,INTERACT,DB09237
DB01050,INTERACT,DB15861
DB01050,INTERACT,DB00222
DB01050,INTERACT,DB00414
DB01050,INTERACT,DB00672
DB01050,INTERACT,DB00839
DB01050,INTERACT,DB01067
DB01050,INTERACT,DB01120
DB01050,INTERACT,DB01124
DB01050,INTERACT,DB01251
DB01050,INTERACT,DB01289
DB01050,INTERACT,DB08962
DB01050,INTERACT,DB13406
DB01050,INTERACT,DB13675
DB01050,INTERACT,DB13615
DB01050,INTERACT,DB01033
DB01050,INTERACT,DB00631
DB01050,INTERACT,DB00007
DB01050,INTERACT,DB00014
DB01050,INTERACT,DB00017
DB01050,INTERACT,DB00041
DB01050,INTERACT,DB00080
DB01050,INTERACT,DB00081
DB01050,INTERACT,DB00158
DB01050,INTERACT,DB00185
DB01050,INTERACT,DB00190
DB01050,INTERACT,DB00200
DB01050,INTERACT,DB00225
DB01050,INTERACT,DB00235
DB01050,INTERACT,DB00237
DB01050,INTERACT,DB00245
DB01050,INTERACT,DB00262
DB01050,INTERACT,DB00271
DB01050,INTERACT,DB00279
DB01050,INTERACT,DB00280
DB01050,INTERACT,DB00290
DB01050,INTERACT,DB00294
DB01050,INTERACT,DB00296
DB01050,INTERACT,DB00303
DB01050,INTERACT,DB00308
DB01050,INTERACT,DB00323
DB01050,INTERACT,DB00330
DB01050,INTERACT,DB00331
DB01050,INTERACT,DB00339
DB01050,INTERACT,DB00355
DB01050,INTERACT,DB00356
DB01050,INTERACT,DB00364
DB01050,INTERACT,DB00372
DB01050,INTERACT,DB00377
DB01050,INTERACT,DB00380
DB01050,INTERACT,DB00413
DB01050,INTERACT,DB00415
DB01050,INTERACT,DB00435
DB01050,INTERACT,DB00441
DB01050,INTERACT,DB00499
DB01050,INTERACT,DB00548
DB01050,INTERACT,DB00553
DB01050,INTERACT,DB00558
DB01050,INTERACT,DB00569
DB01050,INTERACT,DB00597
DB01050,INTERACT,DB00651
DB01050,INTERACT,DB00660
DB01050,INTERACT,DB00706
DB01050,INTERACT,DB00713
DB01050,INTERACT,DB00716
DB01050,INTERACT,DB00730
DB01050,INTERACT,DB00731
DB01050,INTERACT,DB00733
DB01050,INTERACT,DB00743
DB01050,INTERACT,DB00760
DB01050,INTERACT,DB00782
DB01050,INTERACT,DB00789
DB01050,INTERACT,DB00804
DB01050,INTERACT,DB00811
DB01050,INTERACT,DB00828
DB01050,INTERACT,DB00851
DB01050,INTERACT,DB00853
DB01050,INTERACT,DB00894
DB01050,INTERACT,DB00900
DB01050,INTERACT,DB00911
DB01050,INTERACT,DB00915
DB01050,INTERACT,DB00928
DB01050,INTERACT,DB00934
DB01050,INTERACT,DB00961
DB01050,INTERACT,DB00962
DB01050,INTERACT,DB00980
DB01050,INTERACT,DB00993
DB01050,INTERACT,DB00995
DB01050,INTERACT,DB01002
DB01050,INTERACT,DB01004
DB01050,INTERACT,DB01010
DB01050,INTERACT,DB01011
DB01050,INTERACT,DB01020
DB01050,INTERACT,DB01022
DB01050,INTERACT,DB01024
DB01050,INTERACT,DB01036
DB01050,INTERACT,DB01043
DB01050,INTERACT,DB01046
DB01050,INTERACT,DB01048
DB01050,INTERACT,DB01060
DB01050,INTERACT,DB01093
DB01050,INTERACT,DB01099
DB01050,INTERACT,DB01135
DB01050,INTERACT,DB01148
DB01050,INTERACT,DB01156
DB01050,INTERACT,DB01157
DB01050,INTERACT,DB01205
DB01050,INTERACT,DB01213
DB01050,INTERACT,DB01249
DB01050,INTERACT,DB01273
DB01050,INTERACT,DB01409
DB01050,INTERACT,DB01427
DB01050,INTERACT,DB01428
DB01050,INTERACT,DB01431
DB01050,INTERACT,DB01550
DB01050,INTERACT,DB01563
DB01050,INTERACT,DB01610
DB01050,INTERACT,DB01638
DB01050,INTERACT,DB01656
DB01050,INTERACT,DB04871
DB01050,INTERACT,DB04895
DB01050,INTERACT,DB04953
DB01050,INTERACT,DB05018
DB01050,INTERACT,DB05541
DB01050,INTERACT,DB06154
DB01050,INTERACT,DB06186
DB01050,INTERACT,DB06230
DB01050,INTERACT,DB06402
DB01050,INTERACT,DB06623
DB01050,INTERACT,DB06637
DB01050,INTERACT,DB06705
DB01050,INTERACT,DB06710
DB01050,INTERACT,DB06782
DB01050,INTERACT,DB06796
DB01050,INTERACT,DB06800
DB01050,INTERACT,DB06809
DB01050,INTERACT,DB06823
DB01050,INTERACT,DB06824
DB01050,INTERACT,DB08824
DB01050,INTERACT,DB08826
DB01050,INTERACT,DB08840
DB01050,INTERACT,DB08872
DB01050,INTERACT,DB08894
DB01050,INTERACT,DB08897
DB01050,INTERACT,DB08900
DB01050,INTERACT,DB08905
DB01050,INTERACT,DB08909
DB01050,INTERACT,DB09050
DB01050,INTERACT,DB09066
DB01050,INTERACT,DB09071
DB01050,INTERACT,DB09081
DB01050,INTERACT,DB09103
DB01050,INTERACT,DB09104
DB01050,INTERACT,DB09106
DB01050,INTERACT,DB09111
DB01050,INTERACT,DB09121
DB01050,INTERACT,DB09123
DB01050,INTERACT,DB09129
DB01050,INTERACT,DB09132
DB01050,INTERACT,DB09133
DB01050,INTERACT,DB09134
DB01050,INTERACT,DB09135
DB01050,INTERACT,DB09136
DB01050,INTERACT,DB09137
DB01050,INTERACT,DB09139
DB01050,INTERACT,DB09148
DB01050,INTERACT,DB09149
DB01050,INTERACT,DB09156
DB01050,INTERACT,DB09163
DB01050,INTERACT,DB09165
DB01050,INTERACT,DB09185
DB01050,INTERACT,DB09194
DB01050,INTERACT,DB09195
DB01050,INTERACT,DB09209
DB01050,INTERACT,DB09210
DB01050,INTERACT,DB09219
DB01050,INTERACT,DB09223
DB01050,INTERACT,DB09224
DB01050,INTERACT,DB09255
DB01050,INTERACT,DB09257
DB01050,INTERACT,DB09262
DB01050,INTERACT,DB09264
DB01050,INTERACT,DB09265
DB01050,INTERACT,DB09268
DB01050,INTERACT,DB09277
DB01050,INTERACT,DB09281
DB01050,INTERACT,DB09317
DB01050,INTERACT,DB09318
DB01050,INTERACT,DB09320
DB01050,INTERACT,DB09324
DB01050,INTERACT,DB09325
DB01050,INTERACT,DB09329
DB01050,INTERACT,DB09344
DB01050,INTERACT,DB09357
DB01050,INTERACT,DB09394
DB01050,INTERACT,DB09395
DB01050,INTERACT,DB09407
DB01050,INTERACT,DB09472
DB01050,INTERACT,DB09481
DB01050,INTERACT,DB09488
DB01050,INTERACT,DB09496
DB01050,INTERACT,DB09502
DB01050,INTERACT,DB09546
DB01050,INTERACT,DB09570
DB01050,INTERACT,DB11102
DB01050,INTERACT,DB11114
DB01050,INTERACT,DB11127
DB01050,INTERACT,DB11135
DB01050,INTERACT,DB11136
DB01050,INTERACT,DB11145
DB01050,INTERACT,DB11156
DB01050,INTERACT,DB11164
DB01050,INTERACT,DB11251
DB01050,INTERACT,DB11328
DB01050,INTERACT,DB11338
DB01050,INTERACT,DB11358
DB01050,INTERACT,DB11364
DB01050,INTERACT,DB11560
DB01050,INTERACT,DB11577
DB01050,INTERACT,DB11598
DB01050,INTERACT,DB11691
DB01050,INTERACT,DB11699
DB01050,INTERACT,DB11915
DB01050,INTERACT,DB11989
DB01050,INTERACT,DB12007
DB01050,INTERACT,DB12107
DB01050,INTERACT,DB12161
DB01050,INTERACT,DB12783
DB01050,INTERACT,DB13025
DB01050,INTERACT,DB13156
DB01050,INTERACT,DB13178
DB01050,INTERACT,DB13185
DB01050,INTERACT,DB13191
DB01050,INTERACT,DB13269
DB01050,INTERACT,DB13293
DB01050,INTERACT,DB13595
DB01050,INTERACT,DB13873
DB01050,INTERACT,DB13884
DB01050,INTERACT,DB13909
DB01050,INTERACT,DB13967
DB01050,INTERACT,DB14006
DB01050,INTERACT,DB14007
DB01050,INTERACT,DB14526
DB01050,INTERACT,DB14527
DB01050,INTERACT,DB14528
DB01050,INTERACT,DB14529
DB01050,INTERACT,DB14530
DB01050,INTERACT,DB00254
DB01050,INTERACT,DB06815
DB01050,INTERACT,DB11121
DB01050,INTERACT,DB00327
DB01050,INTERACT,DB00186
DB01050,INTERACT,DB00628
DB01050,INTERACT,DB00842
DB01050,INTERACT,DB01068
DB01050,INTERACT,DB01215
DB01050,INTERACT,DB01233
DB01050,INTERACT,DB01558
DB01050,INTERACT,DB11130
DB01050,INTERACT,DB00231
DB01050,INTERACT,DB11085
DB01050,INTERACT,DB00404
DB01050,INTERACT,DB00683
DB01050,INTERACT,DB00897
DB01050,INTERACT,DB15593
DB01050,INTERACT,DB00285
DB01050,INTERACT,DB00624
DB01050,INTERACT,DB00829
DB01050,INTERACT,DB00709
DB01050,INTERACT,DB00193
DB01050,INTERACT,DB00213
DB01050,INTERACT,DB00243
DB01050,INTERACT,DB00273
DB01050,INTERACT,DB00349
DB01050,INTERACT,DB00351
DB01050,INTERACT,DB00480
DB01050,INTERACT,DB00690
DB01050,INTERACT,DB01030
DB01050,INTERACT,DB01169
DB01050,INTERACT,DB01587
DB01050,INTERACT,DB06228
DB01050,INTERACT,DB06480
DB01050,INTERACT,DB06695
DB01050,INTERACT,DB06702
DB01050,INTERACT,DB08910
DB01050,INTERACT,DB08934
DB01050,INTERACT,DB09027
DB01050,INTERACT,DB09075
DB01050,INTERACT,DB00454
DB01050,INTERACT,DB13987
DB01050,INTERACT,DB04890
DB01050,INTERACT,DB00982
DB01050,INTERACT,DB04930
DB01050,INTERACT,DB00333
DB01050,INTERACT,DB01394
DB01050,INTERACT,DB01129
DB01050,INTERACT,DB00314
DB01050,INTERACT,DB00515
DB01050,INTERACT,DB01035
DB01050,INTERACT,DB12615
DB01050,INTERACT,DB00552
DB01050,INTERACT,DB13145
DB01050,INTERACT,DB00803
DB01050,INTERACT,DB00908
DB01050,INTERACT,DB00479
DB01050,INTERACT,DB00684
DB01050,INTERACT,DB00798
DB01050,INTERACT,DB00955
DB01050,INTERACT,DB01082
DB01050,INTERACT,DB01172
DB01050,INTERACT,DB03615
DB01050,INTERACT,DB04729
DB01050,INTERACT,DB06696
DB01050,INTERACT,DB12604
DB01050,INTERACT,DB13540
DB01050,INTERACT,DB00649
DB01050,INTERACT,DB00943
DB01050,INTERACT,DB08882
DB01050,INTERACT,DB00173
DB01050,INTERACT,DB00818
DB01050,INTERACT,DB06210
DB01050,INTERACT,DB08896
DB01050,INTERACT,DB09183
DB01050,INTERACT,DB09276
DB01050,INTERACT,DB09296
DB01050,INTERACT,DB09297
DB01050,INTERACT,DB09298
DB01050,INTERACT,DB12010
DB01050,INTERACT,DB12332
DB01050,INTERACT,DB13878
DB01050,INTERACT,DB13879
DB01050,INTERACT,DB12978
DB01050,INTERACT,DB00205
DB01050,INTERACT,DB01079
DB01050,INTERACT,DB00665
DB01050,INTERACT,DB09241
DB01050,INTERACT,DB00481
DB01050,INTERACT,DB01393
DB01050,INTERACT,DB01583
DB01050,INTERACT,DB12245
DB01050,INTERACT,DB00661
DB01050,INTERACT,DB01115
DB01050,INTERACT,DB04216
DB01050,INTERACT,DB06616
DB01050,INTERACT,DB12070
DB01050,INTERACT,DB12466
DB01050,INTERACT,DB15822
DB01050,INTERACT,DB08864
DB01050,INTERACT,DB00359
DB01050,INTERACT,DB00402
DB01050,INTERACT,DB00918
DB01050,INTERACT,DB09068
DB01050,INTERACT,DB00250
DB01050,INTERACT,DB00347
DB01050,INTERACT,DB00532
DB01050,INTERACT,DB00617
DB01050,INTERACT,DB00755
DB01050,INTERACT,DB00799
DB01050,INTERACT,DB00857
DB01050,INTERACT,DB00912
DB01050,INTERACT,DB01198
DB01050,INTERACT,DB01218
DB01050,INTERACT,DB01221
DB01050,INTERACT,DB01357
DB01050,INTERACT,DB06510
DB01050,INTERACT,DB06739
DB01050,INTERACT,DB08496
DB01050,INTERACT,DB08922
DB01050,INTERACT,DB09080
DB01050,INTERACT,DB09198
DB01050,INTERACT,DB09199
DB01050,INTERACT,DB09200
DB01050,INTERACT,DB09201
DB01050,INTERACT,DB12781
DB01050,INTERACT,DB14055
DB01050,INTERACT,DB06738
DB01050,INTERACT,DB11757
DB01050,INTERACT,DB08502
DB01050,INTERACT,DB00277
DB01050,INTERACT,DB00338
DB01050,INTERACT,DB00921
DB01050,INTERACT,DB00972
DB01050,INTERACT,DB01037
DB01050,INTERACT,DB08860
DB01050,INTERACT,DB13943
DB01050,INTERACT,DB13944
DB01050,INTERACT,DB13952
DB01050,INTERACT,DB13953
DB01050,INTERACT,DB13954
DB01050,INTERACT,DB13955
DB01050,INTERACT,DB13956
DB01050,INTERACT,DB00295
DB01050,INTERACT,DB00608
DB01050,INTERACT,DB00688
DB01050,INTERACT,DB01076
DB01050,INTERACT,DB01184
DB01050,INTERACT,DB01217
DB01050,INTERACT,DB06670
DB01050,INTERACT,DB06770
DB01050,INTERACT,DB11362
DB01050,INTERACT,DB11613
DB01050,INTERACT,DB11978
DB01050,INTERACT,DB11979
DB01050,INTERACT,DB12026
DB01050,INTERACT,DB12612
DB01050,INTERACT,DB11689
DB01050,INTERACT,DB00714
DB01050,INTERACT,DB01611
DB01050,INTERACT,DB00604
DB01050,INTERACT,DB00471
DB01050,INTERACT,DB01259
DB01050,INTERACT,DB00448
DB01050,INTERACT,DB00412
DB01050,INTERACT,DB16165
DB01050,INTERACT,DB08912
DB01050,INTERACT,DB00398
DB01050,INTERACT,DB00530
DB01050,INTERACT,DB09256
DB01050,INTERACT,DB13874
DB01050,INTERACT,DB00544
DB01050,INTERACT,DB12267
DB01050,INTERACT,DB00946
DB01050,INTERACT,DB06589
DB01050,INTERACT,DB08901
DB01050,INTERACT,DB01229
DB01050,INTERACT,DB06772
DB01050,INTERACT,DB00227
DB01050,INTERACT,DB00951
DB01050,INTERACT,DB04574
DB01050,INTERACT,DB04920
DB01050,INTERACT,DB00263
DB01050,INTERACT,DB00576
DB01050,INTERACT,DB00621
DB01050,INTERACT,DB00668
DB01050,INTERACT,DB00745
DB01050,INTERACT,DB00752
DB01050,INTERACT,DB00891
DB01050,INTERACT,DB01097
DB01050,INTERACT,DB01117
DB01050,INTERACT,DB01176
DB01050,INTERACT,DB01195
DB01050,INTERACT,DB01381
DB01050,INTERACT,DB01411
DB01050,INTERACT,DB03756
DB01050,INTERACT,DB06174
DB01050,INTERACT,DB06413
DB01050,INTERACT,DB06414
DB01050,INTERACT,DB06442
DB01050,INTERACT,DB06594
DB01050,INTERACT,DB08798
DB01050,INTERACT,DB11994
DB01050,INTERACT,DB12319
DB01050,INTERACT,DB04856
DB01050,INTERACT,DB01015
DB01050,INTERACT,DB00255
DB01050,INTERACT,DB00396
DB01050,INTERACT,DB00439
DB01050,INTERACT,DB00444
DB01050,INTERACT,DB00613
DB01050,INTERACT,DB00641
DB01050,INTERACT,DB00916
DB01050,INTERACT,DB01016
DB01050,INTERACT,DB01039
DB01050,INTERACT,DB01069
DB01050,INTERACT,DB01645
DB01050,INTERACT,DB08881
DB01050,INTERACT,DB09063
DB01050,INTERACT,DB11633
DB01050,INTERACT,DB00549
DB01050,INTERACT,DB08995
DB01050,INTERACT,DB13174
DB01050,INTERACT,DB14033
DB01050,INTERACT,DB04911
DB01050,INTERACT,DB00203
DB01050,INTERACT,DB00334
DB01050,INTERACT,DB01041
DB01050,INTERACT,DB01131
DB01050,INTERACT,DB01177
DB01050,INTERACT,DB04557
DB01050,INTERACT,DB04665
DB01050,INTERACT,DB04898
DB01050,INTERACT,DB06803
DB01050,INTERACT,DB01355
DB01050,INTERACT,DB00425
DB01050,INTERACT,DB00744
DB01050,INTERACT,DB00969
DB01050,INTERACT,DB01154
DB01050,INTERACT,DB01589
DB01050,INTERACT,DB03783
DB01050,INTERACT,DB04938
DB01050,INTERACT,DB06218
DB01050,INTERACT,DB06652
DB01050,INTERACT,DB06697
DB01050,INTERACT,DB11614
DB01050,INTERACT,DB12474
DB01050,INTERACT,DB13941
DB01050,INTERACT,DB14011
DB01050,INTERACT,DB14975
DB01050,INTERACT,DB15233
DB01050,INTERACT,DB00843
DB01050,INTERACT,DB00904
DB01050,INTERACT,DB11586
DB01050,INTERACT,DB00188
DB01050,INTERACT,DB00957
DB01050,INTERACT,DB08828
DB01050,INTERACT,DB00238
DB01050,INTERACT,DB06237
DB01050,INTERACT,DB00682
DB01050,INTERACT,DB01101
DB01050,INTERACT,DB01174
DB01050,INTERACT,DB08877
DB01050,INTERACT,DB11963
DB01050,INTERACT,DB00531
DB01050,INTERACT,DB00266
DB01050,INTERACT,DB01418
DB01050,INTERACT,DB13136
DB01050,INTERACT,DB01320
DB01050,INTERACT,DB05109
DB01050,INTERACT,DB08875
DB01050,INTERACT,DB00675
DB01050,INTERACT,DB12147
DB01050,INTERACT,DB12371
DB01050,INTERACT,DB09061
DB01050,INTERACT,DB13609
DB01050,INTERACT,DB00945
DB01050,INTERACT,DB13074
DB01050,INTERACT,DB01544
DB01050,INTERACT,DB06777
DB01050,INTERACT,DB05928
DB01050,INTERACT,DB00181
DB01050,INTERACT,DB12015
DB01050,INTERACT,DB06119
DB01050,INTERACT,DB11652
DB01050,INTERACT,DB00313
DB01050,INTERACT,DB15762
DB01050,INTERACT,DB15569
DB01050,INTERACT,DB09227
DB01050,INTERACT,DB09231
DB01050,INTERACT,DB00246
DB01050,INTERACT,DB00363
DB01050,INTERACT,DB09048
DB01050,INTERACT,DB04855
DB01050,INTERACT,DB00537
DB01050,INTERACT,DB00199
DB01050,INTERACT,DB00673
DB01050,INTERACT,DB01087
DB01050,INTERACT,DB02703
DB01050,INTERACT,DB06290
DB01050,INTERACT,DB06636
DB01050,INTERACT,DB08865
DB01050,INTERACT,DB11581
DB01050,INTERACT,DB14019
DB01050,INTERACT,DB15982
DB01050,INTERACT,DB00220
DB01050,INTERACT,DB00705
DB01050,INTERACT,DB01149
DB01050,INTERACT,DB01118
DB01050,INTERACT,DB00763
DB01050,INTERACT,DB09118
DB01050,INTERACT,DB00625
DB01050,INTERACT,DB01072
DB01050,INTERACT,DB00701
DB01050,INTERACT,DB01026
DB01050,INTERACT,DB01232
DB01050,INTERACT,DB00342
DB01050,INTERACT,DB00836
DB01050,INTERACT,DB00696
DB01050,INTERACT,DB01183
DB01050,INTERACT,DB01601
DB01050,INTERACT,DB00872
DB01050,INTERACT,DB01167
DB01050,INTERACT,DB00932
DB01050,INTERACT,DB00224
DB01050,INTERACT,DB06448
DB01050,INTERACT,DB04868
DB01050,INTERACT,DB06595
DB01050,INTERACT,DB01406
DB01050,INTERACT,DB00976
DB01050,INTERACT,DB01211
DB01050,INTERACT,DB01263
DB01050,INTERACT,DB01264
DB01050,INTERACT,DB02520
DB01050,INTERACT,DB05521
DB01050,INTERACT,DB08873
DB01050,INTERACT,DB09065
DB01050,INTERACT,DB09101
DB01050,INTERACT,DB11730
DB01050,INTERACT,DB11779
DB01050,INTERACT,DB13179
DB01050,INTERACT,DB11672
DB01050,INTERACT,DB12597
DB01050,INTERACT,DB15226
DB01050,INTERACT,DB12789
DB16479,INTERACT,DB00012
DB16479,INTERACT,DB00016
DB16479,INTERACT,DB08894
DB16479,INTERACT,DB09107
DB00503,INTERACT,DB08916
DB00503,INTERACT,DB06616
DB00503,INTERACT,DB09075
DB00503,INTERACT,DB09027
DB00503,INTERACT,DB09049
DB00503,INTERACT,DB06589
DB00503,INTERACT,DB06480
DB00503,INTERACT,DB00091
DB00503,INTERACT,DB01030
DB00503,INTERACT,DB01166
DB00503,INTERACT,DB01220
DB00503,INTERACT,DB00604
DB00503,INTERACT,DB01211
DB00503,INTERACT,DB00531
DB00503,INTERACT,DB00109
DB00503,INTERACT,DB00404
DB00503,INTERACT,DB00559
DB00503,INTERACT,DB01156
DB00503,INTERACT,DB01609
DB00503,INTERACT,DB00822
DB00503,INTERACT,DB00625
DB00503,INTERACT,DB08899
DB00503,INTERACT,DB01167
DB00503,INTERACT,DB01132
DB00503,INTERACT,DB01224
DB00503,INTERACT,DB00615
DB00503,INTERACT,DB00374
DB00503,INTERACT,DB00570
DB00503,INTERACT,DB00541
DB00503,INTERACT,DB00279
DB00503,INTERACT,DB00328
DB00503,INTERACT,DB00350
DB00503,INTERACT,DB00695
DB00503,INTERACT,DB00704
DB00503,INTERACT,DB00712
DB00503,INTERACT,DB00973
DB00503,INTERACT,DB01009
DB00503,INTERACT,DB03496
DB00503,INTERACT,DB04953
DB00503,INTERACT,DB05018
DB00503,INTERACT,DB06401
DB00503,INTERACT,DB06741
DB00503,INTERACT,DB06817
DB00503,INTERACT,DB08930
DB00503,INTERACT,DB09119
DB00503,INTERACT,DB11943
DB00503,INTERACT,DB14575
DB00503,INTERACT,DB00947
DB00503,INTERACT,DB01067
DB00503,INTERACT,DB12020
DB00503,INTERACT,DB11751
DB00503,INTERACT,DB00864
DB00503,INTERACT,DB00916
DB00503,INTERACT,DB01026
DB00503,INTERACT,DB08893
DB00503,INTERACT,DB09272
DB00503,INTERACT,DB00014
DB00503,INTERACT,DB00218
DB00503,INTERACT,DB00391
DB00503,INTERACT,DB00450
DB00503,INTERACT,DB00556
DB00503,INTERACT,DB00572
DB00503,INTERACT,DB00640
DB00503,INTERACT,DB00743
DB00503,INTERACT,DB00779
DB00503,INTERACT,DB00827
DB00503,INTERACT,DB00922
DB00503,INTERACT,DB00967
DB00503,INTERACT,DB00978
DB00503,INTERACT,DB00985
DB00503,INTERACT,DB01113
DB00503,INTERACT,DB01155
DB00503,INTERACT,DB01165
DB00503,INTERACT,DB01599
DB00503,INTERACT,DB01615
DB00503,INTERACT,DB02638
DB00503,INTERACT,DB05223
DB00503,INTERACT,DB05488
